Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,label,text,target,indo_tweet,indo_target
715,715,715,neutral,from final sea games 2017 proves that only indonesia is capable of being an equal opponent from thailand # friend #indothaifriend,sea games,Dari Final Sea Games 2017 membuktikan bahwa hanya indonesia yg mampu menjadi lawan sepadan dari Thailand #Friend #IndoThaiFriend,Sea Games
716,716,716,neutral,"i saw adam nor azlin. in this sea games he performed completely. i want one, don't enter johor. #supportsikitplayerselangor",sea games,"Aku tabik Adam Nor Azlin. Dalam sea games ni dia perform habis. Aku minta satu je, jangan masuk Johor. #supportsikitplayerselangor",sea games
717,717,717,neutral,"o ultras twitter, don't forget to support the team outside the sea games, you know. #ehh",sea games,"wahai ultras twitter, jangan lupa support team lepas sea games tau. #ehh",sea games
718,718,718,neutral,kj also gets gold sea games this time,sea games,KJ pun dapat gold sea games kali ni mantap,sea games
719,719,719,neutral,proud to be malaysian ... from 1993 to 2017 only thailand and malaysia were champions of the sea games soccer ball,sea games,Proud to be Malaysian... dari 1993 hingga 2017 hanya Thailand dan Malaysia je pernah juara bola sepak Sea Games,Sea Games
720,720,720,neutral,"my hope is to release the end of the sea games, but just look at the indians with chinese back to the malaysian league. our local soccer balls have.",sea games,Harapan aku lepas habisnya Sea Games ni cuma nak tengok indian dengan chinese back to liga Malaysia. Bola sepak tempatan kita yang punya.,Sea Games
721,721,721,neutral,good strategy long ball pound okay central pound okay. and mistakes are okay made teaching for the upcoming sea games. keep it up malaysia,sea games,Strategi baik Long ball pon okay Tengah pon okay. Dan kesilapan tu okay dibuat pengajaran untuk SEA Games akan datang. Keep it up Malaysia,SEA Games
722,722,722,neutral,why don't you get this kind of gold ball already lost in sea games? we already achieved our target kotttt,sea ​​games,Why ehh tak dapat emas bola ni macam dah kalah dalam sea games ? We already achieved our target kotttt,sea games
723,723,723,positive,"sis. iolls cannot be closed. be careful, bro. huuu. power en impact of sea games this time",sea games,kan kak. Iolls tak dpt gi closing. Hati nak sgt giiii. Huuu. Power en impak sea games kali ni,sea games
724,724,724,neutral,10 interesting facts after the indonesian national team wins bronze at the sea games: national team performance <url> <url>,sea games,10 Fakta Menarik Usai Timnas Indonesia Raih Perunggu di SEA Games : Penampilan Timnas https://goo.gl/fb/UCNqYK http://fb.me/1mnvl5jAc,SEA Games
725,725,725,neutral,"malaysia vs thailand results last night, 0-1 final score (thailand sea games champion 2017) <url> via @indoneberita",sea games,"Hasil Malaysia vs Thailand Tadi Malam, Skor Akhir 0-1 (Thailand Juara Sea Games 2017) https://www.indoneberita.com/2017/08/29/hasil-malaysia-vs-thailand-tadi-malam/  via @Indoneberita",Sea Games
726,726,726,neutral,proud la first keeper who scores near sea games keeper malaysia,sea games,bangga la first keeper yang score dekat sea games keeper malaysia,sea games
727,727,727,neutral,"@volimaniaid after this sea games, what is the closest there will be a volleyball competition / what are the other min?",sea games,"@VolimaniaID setelah sea games ini, yang terdekat bakal ada kompetisi / liga voli apa lagi min ?",sea games
728,728,728,neutral,"2017 sea games ball: defeat malaysia 1-0, thailand win gold <url>",sea games,"Bola SEA Games 2017: Kalahkan Malaysia 1-0, Thailand Rebut Emas https://goo.gl/sG89Ys",SEA Games
729,729,729,neutral,"mute host, thailand seize sea games football gold <url> <url>",sea games,"Bungkam Tuan Rumah, Thailand Rebut Emas Sepak Bola SEA Games http://dlvr.it/PjQDX6 http://pic.twitter.com/pUnekyzCIz",SEA Games
730,730,730,neutral,running text sea games indonesia vs cambodia why is it still there? even though the match has passed <url>,sea ​​games,Running text sea games indonesia vs cambodia kok masih ada ya? Padahal pertandingannya sudah lewat http://pic.twitter.com/IO5I6A4mVe,sea games
731,731,731,neutral,"as much as i feel disappointed, fans aren't so relaxed, will you later sea games ahead for others #coyg #kitasamahero",sea games,Dah sebati dengan perasaan kecewa sebegini besa lah fans arsenal kan so rilek ja nah nanti sea games depan buat lain #Coyg #KitaSamaHero,sea games
732,732,732,neutral,"try it, scribble in sea games. as a form of humanitarian solidarity in spirituality.",sea games,Coba itu myanmar coret di sea games . sebagai bentuk solidaritas kemanusian di rohingya.,sea games
733,733,733,neutral,so the story now is that malaysia won sea games ... to go to this? @khairykj to @najibrazak to please confirm,sea games,so cerita sekarang ni Malaysia menang Sea Games ..cuti ke tak ni? @Khairykj ke @NajibRazak ke tolong confirmkan,Sea Games
734,734,734,neutral,when my junior high school friend entered sea games to win the medal while you were still on twitter at this time hahahaha,sea games,Ketika temen smp lo udh masuk sea games buat ngerebut medali sementara lo sendiri masih twitteran jam segini hahahaha,sea games
735,735,735,neutral,"kompascom: 2017 sea games, thailand gold sabet after taklukkan malaysia 1-0 <url>",sea games,"kompascom: SEA Games 2017, Thailand Sabet Emas Usai Taklukkan Malaysia 1-0 http://kom.ps/AFyDVI",SEA Games
736,736,736,neutral,i want to take 3 days off if malaysia wins sea games,sea ​​games,Saya mahu cuti 3 hari jika malaysia memenangi sea games,sea games
737,737,737,neutral,jonatan christie gold sabet after defeating khosit phetpradab | sea games 2017: <url> via @youtube,sea games,Jonatan Christie Sabet Emas Setelah Mengalahkan Khosit Phetpradab | Sea Games 2017: http://youtu.be/_r4XKYzfnjk?a via @YouTube,Sea Games
738,738,738,neutral,hahahaha ... sea games gold medal branch of football ... my ass * smh,sea games,HAHAHAHA... medali emas Sea Games cabang sepakbola...my ass *smh,Sea Games
739,739,739,neutral,"mute host, thailand seize sea games gold soccer: this is soccer gold <url> #women",sea games,"Bungkam Tuan Rumah, Thailand Rebut Emas Sepak Bola SEA Games : Ini adalah emas sepak https://goo.gl/fb/cn25iU #wanita",SEA Games
740,740,740,neutral,"siam has a bomoh mmg power, this time it becomes the sea games this year huhuhu",sea games,Siam punya bomoh mmg power mmg kali ni menjadi kat sea games tahun ni huhuhu,sea games
741,741,741,neutral,"this is the safawi that doesn't play for malaysia today or not, right? ok, still call for sea games",sea games,safawi ni yg taknak main untuk malaysia masa afc hari tu kan?lepas tu OKS tetap panggil utk sea games,sea games
742,742,742,neutral,"this ball, he thinks he plays sports with sea games. but well, atleast malaysia can silver pound okay pe",sea games,"bola ni dia kira mcm main sports lah dkat sea games . But well, Atleast Malaysia dapat silver pon okay pe",sea games
743,743,743,neutral,2017 29th sea games kuala lumpur,sea games,Kuala Lumpur 2017 29th Sea Games,Sea Games
744,744,744,neutral,still thank god thank god we won overall sea games 2017,sea games,still syukur alhamdulillah kita juara keseluruhan sea games 2017,sea games
745,745,745,neutral,sis pon. dorg has made the best! the sea games last day tomorrow. for a long time i didn't have the spirit.,sea games,Sis pon. Dorg dah buat the best! Esok dah last day Sea Games . Dah lama tak semangat mcm ni.,Sea Games
746,746,746,neutral,and for me malaysia great nakmampos sea games kalini,sea games,and for me malaysia hebat nakmampos sea games kalini,sea games
747,747,747,neutral,if sea games are gone ... can't afford to see malaysia hit by socmeds,sea games,bila sea games nak habis ni ... tak sanggup dah tengok malaysia kena maki dkt socmeds,sea games
748,748,748,neutral,maybe fullteam at sea games for the idea of ​​rexy to help that under the target thailand can be the overall champion in sea games.,sea games,Mungkin fullteam di Sea Games mrpkn ide rexy untk membktkn bahwa dibawah kpmpnnya Thailand bsa jd juara umum di sea games .,Sea Games
749,749,749,neutral,maybe fullteam at sea games for the idea of ​​rexy to help that under the target thailand can be the overall champion in sea games.,sea games,Mungkin fullteam di Sea Games mrpkn ide rexy untk membktkn bahwa dibawah kpmpnnya Thailand bsa jd juara umum di sea games .,sea games
750,750,750,neutral,this is a silver note. you're all the best! more efforts for sea games will come in the philippines! # klseagames2017 <url>,sea ​​games,Tahniah pingat perak. Anda semua terbaik! Usaha lagi utk sea games akan datang di Filipina! #KLSeaGames2017 https://twitter.com/TeamMsia/status/902541110496550912,sea games
751,751,751,neutral,malaysia just lost to finals sea games. may i not if i'm not a story? it has entered its own goal.,sea games,malaysia baru kalah finals sea games . boleh tak kalau aku tak kisah? dahlah tu masuk goal sendiri.,sea games
752,752,752,neutral,thankful we have won overall sea games,sea games,bersyukur kita dah menang overall sea games,sea games
753,753,753,neutral,"without losing the ball but the sea games champion 140 gold, i will be greedy",sea games,Takpa msia kalah bola tapi juara sea games 140 emas kut allah xbagi tamak tu,sea games
754,754,754,neutral,"malaysia results vs. thailand, sea games soccer final 2017: thailand gains gold <url>",sea games,"Hasil Malaysia Vs Thailand, Final Sepak Bola Sea Games 2017: Thailand RaihEmas http://internetmarketing.freedombucks.ws/hasil-malaysia-vs-thailand-final-sepak-bola-sea-games-2017-thailand-raih-emas/",Sea Games
755,755,755,neutral,the best goal of sea games 2017 #officialsgs <url>,sea games,Gol terbaik Sea Games 2017 #OfficialSGS http://fb.me/12pML6P2w,Sea Games
756,756,756,neutral,"failure to achieve targets, jusuf kalla disappointed indonesian achievements at 2017 sea games <url>",sea games,"Gagal Capai Target, Jusuf Kalla Kecewa Prestasi Indonesia di SEA Games 2017 http://kabar.news/gagal-capai-target-jusuf-kalla-kecewa-prestasi-indonesia-di-sea-games-2017",SEA Games
757,757,757,neutral,"malaysia results in thailand, 2017 sea games soccer final: thailand wins gold <url> -2017-thailand-won-gold? utm_source = dlvr.it &amp; utm_medium = twitter <url>",sea games,"Hasil Malaysia Vs Thailand, Final Sepak Bola Sea Games 2017: Thailand Raih Emas http://bola.bisnis.com/read/20170829/398/685418/hasil-malaysia-vs-thailand-final-sepak-bola-sea-games-2017-thailand-raih-emas?utm_source=dlvr.it&utm_medium=twitter  http://pic.twitter.com/1aSGPENcIS",Sea Games
758,758,758,neutral,god doesn't want to win the gold sea games for us now maybe as if we don't work more for him in the afc cup. right? aamiin.,sea games,Allah takmau bagi Gold Sea Games dkt kita now maybe sbb dia nk kita usaha lebih utk dia bg kejuaraan di AFC Cup nanti. Kan? Aamiin.,Sea Games
759,759,759,neutral,"okezonenews wins counter dramatic match malaysia, thailand national team seizes gold in 2017 sea games <url>",sea games,"okezonenews Menangi Laga Dramatis Kontra Malaysia, Timnas Thailand Rebut Emas di SEA Games 2017  http://pic.twitter.com/fRT5xMW9OA",SEA Games
760,760,760,neutral,"try again sea games will come, exchange intention, read bismillah, god willing, tuah will come with taming sari once #harimaumalaya # kl2017 <url>",sea games,"cuba lagi sea games akan datang , tukar niat , baca bismillah , insyaAllah Tuah akan datang dengan Taming Sari sekali #HarimauMalaya #KL2017 http://pic.twitter.com/Rl2PshIWR9",sea games
761,761,761,neutral,ape2 pounds try again at the upcoming sea games,sea games,Ape2 pon cuba lagi dkt SEA Games yg akan datang,SEA Games
762,762,762,neutral,takpa ... maybe the provision for sea games is free ... we can do it god willing #rimaumalaysia,sea games,Takpa...mungkin rezki utk sea games lepasni..we can do it insyaAllah #rimaumalaysia,sea games
763,763,763,neutral,"finally, malaysia felt what indonesia felt at sea games 2011 yesterday: d",sea games,Akhirnya malaysia merasakan apa yg dirasakan indonesia di sea games 2011 kemarin :D,sea games
764,764,764,neutral,"at the sea games, the only draw for thailand is indonesia",sea games,"Di Sea Games , yang tahan imbang Thailand cuma Indonesia aja ya",Sea Games
765,765,765,neutral,"who has been disappointed about the game now, you can't forget the closing sea games esk",sea games,Siapa yg dah kecewa ngan game harini jgn lupa tgok closing sea games esk,sea games
766,766,766,neutral,"so sad ... the same script resumed with sea games 2001 ... when i played it, the night i arrived thailand was 1-0 &amp; the goal was ...",sea games,Sedeh.. skrip sama ulang smula sea games 2001.. maen kt s.alam klh ngn thailand 1-0 & gol sndri.. #bangkitbersama,sea games
767,767,767,neutral,move on for the closure of sea games pulak esokkk. yeahhhh,sea games,Move on untuk penutupan Sea Games pulak esokkk . Yeahhhh,Sea Games
768,768,768,neutral,"i am furious when i come back to the cpp keeper lepu la, korg does not look at the performers at the beginning of the sea games?",sea games,"aku geram ah tgok rmai org ckp keeper lepu la,korg tak tgok ke keeper tu perform dri awal sea games aritu?ni mesti layan final je ni",sea games
769,769,769,neutral,well done malaysia. you can't get gold for the ball or not. we have many gold medalists sea games this time.,sea games,Well done Malaysia. Tak dapat emas untuk bola pun takpe. Kita dah banyak gold medalists SEA games kali ni.,SEA games
770,770,770,neutral,"if it's very thai, as long as it's not the second goal? see you next 30th sea games.",sea games,"Kalo gempak sangat thai, asal tak gol kedua? See you next 30th sea games .",sea games
771,771,771,neutral,"the final best football sea games will not be forgotten is 2011, the badrul bakhtiar is slick. the best.",sea games,"final football sea games yg paling best n takkan dilupakan is 2011, masa badrul bakhtiar n apek. the best.",sea games
772,772,772,neutral,"keep your head up guys, thailand, with sea games, we haven't played the asia cup yet, and have focused on the asia cup, <url>",sea games,"Keep your head up guys,Thailand mng sea games je,korng blh main kt Asia Cup,lupakn and fokus Asia Cup plk https://twitter.com/padangbolasepak/status/902544969784729601",sea games
773,773,773,neutral,"retweeted coltliq ekajaya (@coltliqekajaya): 8 action elga kharisma on a bicycle, sea games gold winner sports ... <url>",sea games,"Retweeted Coltliq Ekajaya ( @ColtliqEkajaya ): 8 Aksi Elga Kharisma di atas sepeda, peraih emas SEA Games cabor... http://fb.me/1f55SBkjY",SEA Games
