,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
1292,irfanhakim,Indonesia,@IrfanHakimFNS @jasmin_0505 @dhikacungkring @irfanhakimlove @Rina_Nose atau titip pulsa ke orang yg ada di indonesia hehe,Positive,,
1293,irfanhakim,Indonesia,"landing jakarta... lacademia junior indonesia , im coming.. cu guys on sctv at 12.30 pic.twitter.com/yPWot6S0By",Positive,,
1294,irfanhakim,Singapura,Menyapa warga indonesia yg ada di spore#KBRI singapura,Positive,leanly towards supportive,
1295,realfedinuril,jokowi,"@jokowi _do2 @Pak_JK Oh iya btw, kmaren saya nyoblos No. 2 #Salam3Jari #PersatuanIndonesia",Positive,completely supportive,
1296,realfedinuril,jokowi,7. Slmt kpd @jokowi _do2  &  @Pak_JK atas terpilihnya menjd Presiden  &  wakil Presiden Indonesia yg baru.,Positive,,
1297,realfedinuril,jokowi,"6. Allah telah menentukan @jokowi _do2  &  @Pak_JK sbg Presiden  &  Wakil Presiden Indonesia yg br, melalui tangan2 rakyat yg memilih mereka.",Positive,,
1298,realfedinuril,jokowi,@TifannyAra Kata2 aku yg mana yg menyatakan aku dukung Jokowi ? Aku msh merahasiakan pilihanku koq ;-) *wink*,Positive,,
1299,realfedinuril,prabowo,@PascaHasanah Betul sekali. Kemenangan atau kekalahan adalah ujian/cobaan. Begitu pun klo pak Prabowo yg menang. Ujian pasti tetap ada.,Positive,leanly towards supportive,
1300,realfedinuril,sby,@ZaraPurnomo Wa'alaikumsalaam. Sayangnya blum ada promo ke Sby,Negative,leanly towards supportive,
1301,realfedinuril,sby,@Devinaisyah Blum tau kpn ke Sby lg. Doain aja smg secepatnya ya :-),Positive,,
1302,realfedinuril,sby,@SiscaYunitaa Kita udh promo ke Sby awal November kmaren. Kmu gak tau ya?,Negative,,
1303,realfedinuril,sby,@Devie_071290 Insya Allah kita bakal promo ke Sby koq,Positive,,
1304,realfedinuril,sby,@cho_newsoul Insya Allah pertengahan November ke Sby #5cmthemovieroadshow,Neutral,,
1305,realfedinuril,sby,@austianingrum Smp ktemu di Sby,Positive,,
1306,realfedinuril,sby,@dominiquediyose Wuih udh smp Sby lg aja lo hehe.,Negative,,
1307,realfedinuril,sby,@rikadbaskara17 Blum ada jadwal main ke Sby nih. Doain aja ya smg secepatnya,Positive,,
1308,realfedinuril,sby,@VickFidel Smp skr kita blum ada jadwal manggung di Sby nih,Negative,,
1309,realfedinuril,sby,@dunia_feril Kita blum ada jadwal manggung di Sby nih smp skr,Neutral,,
1310,realfedinuril,sby,@landedariz Blum ada jadwal manggung di Sby nih,Neutral,,
1311,realfedinuril,sby,@randa_loebiz Iya nih koq blom ada promotor yg ngundang kita main di Sby ya smp skr.,Neutral,,
1312,realfedinuril,sby,"Setelah Pak SBY pidato, @GARASIthemusic akan perform di @DeRingSTransTV Prime Time. Ayo pd ntn \m/_\m/",Neutral,,
1313,realfedinuril,sby,@mitta_aprilliea Morning. Blum ada promotor yg undang kita utk perform di Sby nih. Padahal kita pengen bgt manggung disana,Positive,,
1314,realfedinuril,sby,Selamat ulang tahun Pak SBY . Semoga bersama2 kita bisa terus memajukan Indonesia. Amin,Positive,,
1315,realfedinuril,sby,@AnniSafrina Aku blum ada acr ke Sby dlm waktu deket ini.,Negative,,
1316,realfedinuril,Islam,@mutiarapus_507 Mnrt aku mereka punya penafsiran tersendiri soal agama Islam . Knp emg?,Positive,completely supportive,
1317,realfedinuril,Islam,"@liacliq Mnrt Islam LGBT bukan takdir. Tp perilaku buruk. Seperti minum alkohol, narkoba dll.",Positive,,
1318,realfedinuril,Islam,@tantrikade Islam ada sejak jaman Nabi Adam AS. Islam dr bhs arab artinya berserah diri kpd kehendak Allah SWT. #1,Positive,,
1319,realfedinuril,Islam,@OfficiaLiswanto Tp msh byk yg aku blum tau ttg Islam . #2,Positive,,
1320,realfedinuril,Islam,@NiiaPermata_ Berteman dgn lawan jenis gak dosa asal tdk melanggar aturan fiqih islam .,Positive,,
1321,realfedinuril,Islam,@winnariyanti Wa'alaikumsalaam. Intinya dlm Islam tdk ada pacaran.,Positive,,
1322,realfedinuril,Islam,"@VerabebehWati Sabda Rasullullaah SAW ""Barang siapa menyebut kafir terhadap sesamanya padahal yang dituduh itu orang Islam ,..."" #1",Positive,,
1323,realfedinuril,Islam,@VerabebehWati Wa'alaikumsalaam. Rasullullaah SAW udh meramalkan pd akhir zaman Islam akan terpecah menjd 73 golongan dan hanya 1 yg benar.,Positive,,
1324,realfedinuril,Islam,"@TiaraIshya Intinya di Islam gak ada pacaran. Klo suka sama seseorg dan rasa suka itu udh bikin lupa sama Tuhan, itu bahaya. #1",Positive,,
1325,realfedinuril,Islam,"@ImoyCimoyt Intinya dlm Islam , klo cerita ke org lain tdk boleh membuka aib sendiri  &  org lain. #1",Positive,,
1326,realfedinuril,Islam,@sariamalia8 Iya perilaku homoseksual haram dlm Islam . Tp org2 yg memilih jd LGBT jg jgn dijauhi. #1,Positive,,
1327,realfedinuril,Islam,"@ViallyVali @RoseMeilina Maka yg beragama islam , dianggap zina oleh Tuhan.",Positive,,
1328,realfedinuril,Islam,"@RoseMeilina Dlm Islam , beda keyakinan tp tetap menikah, dianggap zina oleh Allah SWT.",Positive,,
1329,realfedinuril,Islam,@MinozShinta Uyut kmu udh mau masuk Islam ?,Positive,,
1330,realfedinuril,Islam,@Syahranabila26 Krn membenarkan sesuatu ttg islam bukan lewat kata2. Tp lewat perilaku.,Positive,,
1331,realfedinuril,Kristen,"@SitiNurlaili06 @hikmahmays Iya. Tp kita kan sdg ngobrol ttg Natal yg dirayakan umat Kristen sbg kelahiran yesus, bukan kebangkitan.",Positive,leanly towards supportive,
1332,realfedinuril,Kristen,3. Beliau berjanji akan melindungi umat Yahudi  &  Kristen di Jerusalem. Menjaga keberadaan tmpt ibadah mereka. pic.twitter.com/HxB4KsB99z,Positive,,
1333,realfedinuril,Kristen,@wembrigarasi @dimasjenie Yg Agamanya Kristen di test baca Injil jg koq Ncek.,Positive,,
1334,realfedinuril,Kristen,@nananirmala Emma Watson gak ada. Yg main Dakota Fanning  &  Kristen Stewart. Ttg band rock cewe thn 70an.,Neutral,,
1335,realfedinuril,Buddha,@UkhtiRiris Pengen tau aja. Apa Buddha pernah bertemu seorang Nabi.,Neutral,neutral,
1336,realfedinuril,Buddha,Apakah ada catatan sejarah Buddha pernah bertemu salah satu Nabi? #pertanyaananehtiba2kepikiranaja,Neutral,,
1337,realfedinuril,Cina,"@Tafauljahidin @captainugros Nama pacar lo siapa sih Gros? Gak enak bgt lo nyebutnya ""pacar cina "" mulu. Terkesan agak rasis gitu.",Neutral,neutral,
1338,realfedinuril,Cina,@Pinot_Kursan udh balik tante Belle dr Cina ?,Neutral,,
1339,realfedinuril,Indonesia,"Alhamdulillaah. Terima kasih Indonesia untuk 1,5 Juta penonton #AAC2 #TheGreatestLoveStory",Positive,completely supportive,
1340,realfedinuril,Indonesia,Alhamdulillaah. Terima kasih Indonesia untuk 1 juta penonton dalam 5 hari #AAC2 #TheGreatestLoveStory,Positive,,
1341,realfedinuril,Indonesia,Alhamdulillaah. Terima kasih Indonesia @filmAAC2 #AAC2 #TheGreatestLoveStory pic.twitter.com/IbT9yXJAYi,Positive,,
1342,realfedinuril,Indonesia,Alhamdulillaah. Terima kasih Indonesia untuk 572.773 penonton #AAC2 #TheGreatestLoveStory pic.twitter.com/V41q0KlqMH,Positive,,
1343,realfedinuril,Indonesia,Alhamdulillaah. Terima kasih Indonesia . Pencapaian yang luar biasa untuk pemutaran hari pertama. Terima kasih sudah meluangkan segalanya untuk menonton @filmAAC2 #AAC2 #TheGreatestLoveStory pic.twitter.com/QVA1prVDQP,Positive,,
1344,realfedinuril,Indonesia,Abis itu promo @filmAAC2 di RDI (Radio Dangdut Indonesia ) 97.1 fm jam 10.00 (mudah2an di sini gue bisa nahan diri untuk gak goyang ),Neutral,,
1345,realfedinuril,Indonesia,Karena kami mau panggilan yang Indonesia banget dan ayah ibu terdengar mesra,Neutral,,
1346,realfedinuril,Indonesia,@liacliq @flickmagazine @MD_Pictures @FILM_ Indonesia Waduh melebihi kuota nih,Positive,,
1347,realfedinuril,Indonesia,@final_nisa27 Doa aja apa yg kmu mau pake bahasa indonesia .,Neutral,,
1348,realfedinuril,Indonesia,@noval_nurdian Organisasi Islam pertama di Indonesia itu Wali Songo. Presidennya Sunan Gunung Jati.,Neutral,,
1349,realfedinuril,Indonesia,@iroh_yuniar Bhs Indonesia bs tp sebaiknya bhs arab. Kmu bs lihat di kitab ilmu fiqh.,Neutral,,
1350,realfedinuril,Indonesia,"@fira_syafirara Arti kata ustadz/ustadzah yg sebenernya adlh ""yang dihormati"". Tp di Indonesia berubah jd org yg ahli agama.",Neutral,,
1351,realfedinuril,Indonesia,@CaaMrs_ @realfedinurilFC Itu lah warna warninya Indonesia,Positive,,
1352,realfedinuril,Indonesia,@tantrikade Tarekat itu nama tempatnya. Klo di Indonesia biasanya disebut Tarekat Qodiriyyah Pondok Pesantren (titik2).,Neutral,,
1353,realfedinuril,Indonesia,@rastintan Perempuan Indonesia,Neutral,,
1354,realfedinuril,Indonesia,@MetyNirwana @abkarway Aku sih pgnnya kaya Sunan Kalijaga. Waliyullaah tp pakaiannya tetap Indonesia .,Neutral,,
1355,realfedinuril,Malaysia,@biblively84 Wa'alaikumsalaam. Sayangnya tidak akan tayang di Malaysia,Neutral,completely supportive,
1356,realfedinuril,Malaysia,""" @sahabatalaqsha : @ThisIsGaZa : #Hamas Misy'al: Kami cinta Malaysia  &  kami dekat dengan mrk. Kami berduka cita krn jatuhnya pesawat #MH17 """,Positive,,
1357,realfedinuril,Malaysia,@SyafqaSani Belum ada rencana ke Malaysia dalam waktu dekat ini. Insya Allah secepatnya ya.,Positive,,
1358,realfedinuril,Malaysia,"Amin "" @deinaaw : Moga film ni main di Malaysia RT @fedigarasi : "" @5cmthemovie : TEASER TRAILER film '5 CM' akan pre ... http:// m.tmi.me/xDYKU """,Neutral,,
1359,realfedinuril,Malaysia,""" @ariesgarasi : Dan film GARASI jg diputar di festival film di luar negeri. Diantaranya di Malaysia , India, Jepang dll #GARASI7thn """,Neutral,,
1360,realfedinuril,Malaysia,"Trima kasih. Amin "" @MizsNatasha : hope one day @GARASIthemusic will get to perform in Malaysia . VC 'KEMBALI' keren banget""",Positive,,
1361,realfedinuril,Malaysia,""" @GARASIthemusic : Malaysia . Spread the music! RT @deinaaw : Yeay akhirnya aku dpt cdnya GARASI thankss @erlanibramantyo http:// lockerz.com/s/144610907 """,Positive,,
1362,realfedinuril,Malaysia,"Ayo kapan tuh @Starvisionplus ""@xshajiax: @roseradzi weh gue mau tgk get married 3 jgk!! @fedigarasi bila keluar di Malaysia ?""",Neutral,,
1363,realfedinuril,Malaysia,"Denger tuh @Starvisionplus "" @mommyfaira : @fedigarasi pls preeety pls bring GM3 to malaysia :(""",Positive,,
1364,realfedinuril,Malaysia,@erma_fatima Undang kami lah Erma untuk perform di Malaysia hehe.,Neutral,,
1365,realfedinuril,Malaysia,@deinaaw Pagi Malaysia,Neutral,,
1366,realfedinuril,Malaysia,@sarahbasri Selamat pagi Malaysia,Neutral,,
1367,realfedinuril,Malaysia,@LitaAtilsa Aku blum tau kapan ke Malaysia lagi hehe.,Neutral,,
1368,realfedinuril,Malaysia,@LitaAtilsa : Alhamdulillah sambutannya bagus disini. Belum ada rencana promo di Malaysia kita :-),Positive,,
1369,realfedinuril,Malaysia,@achachooey : salam balik utk @alfiaah chooey. Tlg blg trima ksh ya :-) dia org malaysia ?,Positive,,
1370,realfedinuril,Filipina,@MarkoMikes Org2 Manila pd ksini dukung tim Filipina koq lo malah ksana? Hehe.,Positive,leanly towards supportive,
1371,realfedinuril,Amerika,@liacliq Simple-nya Amerika yg lg mengatur keadaan dollar. Teknisnya puyeng jelasinnya,Positive,leanly towards supportive,
1372,realfedinuril,Amerika,@nay_nayaa @FaktaGoogle Aku udh gak doyan selfie dr sebelum tau ttg penelitian itu. Selfie udh jd subjek kuliah psikologi di Amerika .,Positive,,
1373,realfedinuril,Amerika,@mizz_uniquee Begitu kuatnya pengaruh Israel di PBB krn didukung Amerika  &  negara2 Uni Eropa.,Positive,,
1374,realfedinuril,Amerika,""" @jncatron @MiddleEastMnt 2. Belasan lain anggota DK PBB abstain. Hanya 1 menentang. Siapa? Amerika Serikat! pic.twitter.com/EVSGUh1LhT """,Negative,,
1375,realfedinuril,Amerika,@anisada40187809 Iya. Yahudi- Amerika sgt berkuasa di AS.,Neutral,,
1376,realfedinuril,Amerika,@RennyFernandez Di Amerika jg teriak2 koq.,Positive,,
1377,realfedinuril,Amerika,@nadiachrisanda Lho mas @yoris lg di Amerika ?,Positive,,
1378,realfedinuril,Amerika,@Pinot_Kursan Bintang Porno terkenal di Amerika haha.,Neutral,,
1379,realfedinuril,Amerika,@zaskiadyamecca : mungkin tren 2010 di amerika african-american jd pd lentik hehe,Neutral,,
1380,realfedinuril,Amerika,@dimascoldplay: dr Amerika thn 90an,Positive,,
1381,realfedinuril,Amerika,@cherylmarella : the virgins  &  the gossip it is then. Eh mereka dr Inggris atau Amerika ?,Positive,,
1382,realfedinuril,Amerika,@nadiachrisanda : udh smp Amerika makannya tetep aja Popeye's. McDonalds dong hahaha,Neutral,,
1383,realfedinuril,ISIS,@tetehneng217 Masalahnya di Baghdad lg dikuasai ISIS . Jd bahaya klo ksana,Negative,completely opposing,
1384,realfedinuril,ISIS,Ratusan warga Gaza dibunuh Israel. ISIS hancurkan makam Nabi Yunus AS. Siap2 kawan. Kiamat makin dekat. #PrayForGazaIraqSyria,Negative,,
1385,realfedinuril,HTI,"RT @dwirianto : HTI , FPI, mengapa kalian suka dgn kekerasan? Bukannya Islam adalah agama yg damai dan mengajarkan kasih sayang kesesama?",Negative,completely opposing,
1386,realfedinuril,FPI,@harum_mars Asal gak kena demo FPI Bandung gak papa deh hehe.,Negative,completely opposing,
1387,realfedinuril,FPI,@dkurniawan pdhl klo mau aman hrsnya dia nongkrong dirmh gw aja. FPI gak bakal tau haha.,Neutral,,
1388,realfedinuril,DPR,@neonomora @wembrigarasi @Ezra_ZiFactor @oleg_zifactor @bopaq_Zifactor Wembri lg ikutan demo mau masuk lewat pintu belakang DPR .,Negative,leanly opposing,
1389,realfedinuril,DPR,"Yuk! Turunkan yang harus diturunkan!!! "" @devistakade : @fedigarasi malem ini demo aja yuk kak ke dpr !""",Negative,,
1390,realfedinuril,obama,@indach86 @Pinot_Kursan indahnya OBAMA,Positive,leanly towards supportive,
1391,realfedinuril,obama,@indach86 OBAMA (Ogah BAlik Masih Asik) wkwkwkwk,Neutral,,
1392,ivanlanin,jokowi,"Jokowi , Presiden Indonesia. Huruf ""p"" pada ""Presiden"" di sana diawali huruf kapital karena menjadi nama jabatan.",Neutral,completely supportive,
1393,ivanlanin,jokowi,Ha ha. Itu minta kepada Pak @jokowi .,Positive,,
1394,ivanlanin,jokowi,"Setelah "" Jokowi "".",Neutral,,
1395,ivanlanin,jokowi,Itu kuisnya Pak @jokowi .,Neutral,,
1396,ivanlanin,jokowi,"Haha. Boleh. Sepedanya minta kepada Pak @jokowi , ya.",Neutral,,
1397,ivanlanin,jokowi,"@ivanatman @jokowi _do2 Dari sudut pandang bahasa (bukan matematika), cukup Presiden ke-7 RI. Sbg perbandingan: ... 44th President of the USA",Neutral,,
1398,ivanlanin,anies,Pegawai Kelurahan yang Tolak Tip Kaget Saat Ditelepon Anies,Neutral,neutral,
1399,ivanlanin,sandi,"reset password = reset kata sandi . ""Reset"" sudah masuk KBBI. https:// kbbi.kemdikbud.go.id/entri/reset",Positive,neutral,
1400,ivanlanin,sandi,"Mestinya: ""Kata sandi telah diubah"" (bukan dirubah). Tembusan: @perpusnas1 @Kemdikbud_RI",Positive,,
1401,ivanlanin,sandi,Tidak. siber = dunia maya; sandi = rahasia/kode.,Positive,,
1402,ivanlanin,sandi,Bahan untuk membuat sandi (password).,Positive,,
1403,ivanlanin,sandi,Pernah saat menulis sandi (password).,Negative,,
1404,ivanlanin,sandi,@dimasario Iya. Semoga beliau-beliau tidak lupa sandi Twitter mereka :D,Positive,,
1405,ivanlanin,sandi,"@estiyand Kata sandi , Yok :P kata kunci = keyword",Neutral,,
1406,ivanlanin,sandi,@tere616 Nanti aku kirim re: sandi,Positive,,
1407,ivanlanin,prabowo,"Salut! Mirip sekali dng hasil KPU! RT @kawalpemilu2014 #HasilAkhirKP Prabowo -Hatta 46,84%, Jokowi-JK 53,16%. Cek http:// KawalPemilu.org",Neutral,neutral,
1408,ivanlanin,sby,RT @gurnadi Ini persis spt posting adinoto di blog | RT @infobencana : SBY Koreksi 'Banjir Kanal' Menteri PU http:// bit.ly/UZ8PVX,Neutral,completely supportive,
1409,ivanlanin,sby,@dyahwie Terima kasih! re: transkrip pidato SBY | @pandji,Positive,,
1410,ivanlanin,sby,@candramalik Mari kita ikuti @rubrikbahasa :) re: Bacaan bagus ttg bagaimana SBY memberi teladan berbahasa Indonesia: http:// bit.ly/yYLOqn,Positive,,
1411,ivanlanin,sby,RT @detikcom : Surat Lengkap Jeritan Warga Cibubur 'Pak SBY Mohon Tinggal di Istana' http://de.tk/BNRoB :(,Positive,,
1412,ivanlanin,sby,": Ada plakat bertanda tangan SBY di lobi Hotel Grand Quality, Yogya. Tapi tanpa frase terkenal itu :D http://mypict.me/apb6",Neutral,,
1413,ivanlanin,Islam,Saya bukan ahli agama Islam .,Positive,completely supportive,
1414,ivanlanin,Islam,"Konteks keagamaan: koran khusus untuk umat Islam , selebaran salat Jumat, dll.",Neutral,,
1415,ivanlanin,Islam,Penulisan beberapa singkatan dalam agama Islam : - Allah Swt. - Nabi Muhammad saw. - Nabi Ibrahim a.s. - Khadijah r.a. #ejaan,Positive,,
1416,ivanlanin,Islam,""" Islam "" atau ""Arab""?",Positive,,
1417,ivanlanin,Islam,agama Islam,Positive,,
1418,ivanlanin,Islam,@edofaqeeh @mfahmia2705 Ketemu artikel http://j.mp/nS51Ju. Kok gak (belum) ada keterangan ttg pelarangan oleh Islam ya?,Neutral,,
1419,ivanlanin,Kristen,"KBBI tidak terlalu membedakan kedua istilah itu. Perbedaan ""dogma"" dan ""doktrin"" dalam Kristen : pic.twitter.com/Kd2kFUk6KE",Neutral,neutral,
1420,ivanlanin,Kristen,Sepertinya ada kaidah sendiri di kalangan Kristen .,Neutral,,
1421,ivanlanin,Kristen,@tweetspiring Belum tahu. Nanti saya tanyakan kpd orang2 yg mungkin tahu re: mualaf dlm istilah Kristen,Neutral,,
1422,ivanlanin,Hindu,"""Taksu"" istilah dr agama Hindu , yg mudahnya diartikan sbg ""karisma"" atau ""aura""",Neutral,neutral,
1423,ivanlanin,Buddha,"KBBI mencantumkan "" Buddha "": https:// kbbi.kemdikbud.go.id/entri/buddha",Positive,leanly towards supportive,
1424,ivanlanin,Buddha,"KBBI mencantumkan beberapa arti "" Buddha "". https:// kbbi.kemdikbud.go.id/entri/Buddha",Positive,,
1425,ivanlanin,Buddha,"@nyainai Ada bbrp pengertian ttg "" Buddha "": http://bit.ly/92oEtn. Daftar negara di dunia (dlm bhs Indonesia): http://bit.ly/6ET6HC",Positive,,
1426,ivanlanin,Katolik,"@dinabegum @selviya_hanna Santo/santa bisa utk konteks Katolik http:// j.mp/pH8Ad2 Mau coba pakai ""aulia""? http:// j.mp/pEFZum",Neutral,neutral,
1427,ivanlanin,Pribumi,digital native = pribumi digital. pribumi = penghuni asli. https:// kbbi.kemdikbud.go.id/entri/pribumi,Neutral,neutral,
1428,ivanlanin,Cina,"(2) Kata "" Cina "" diucapkan sesuai tulisan. Tidak perlu menjadi ""Caina"".",Negative,leanly towards supportive,
1429,ivanlanin,Cina,"@saididu ""Cuan"" dari bahasa Cina . Artinya ""untung"". Belum masuk KBBI.",Positive,,
1430,ivanlanin,Cina,Saya belum tahu. Nanti saya coba tanyakan kpd ahli bahasa Cina .,Positive,,
1431,ivanlanin,Cina,"Disebut ""Indochina"" krn wilayah itu dipengaruhi budaya India dan Cina (Tiongkok). Baca: https:// en.wikipedia.org/wiki/Indochina",Positive,,
1432,ivanlanin,Cina,@gombang @idwiki @hariadhi Oke. Jadi yg diubah hanya yg terkait dng negara? Laut Cina Selatan berarti tdk diubah? Batasannya subjektif :(,Negative,,
1433,ivanlanin,Cina,@Ce_Ce_ (1) dolar: http:// j.mp/SDwtpA ; (2) aku pilih Cina : http:// j.mp/n9nHtu,Positive,,
1434,ivanlanin,Cina,@vstefy @Sesa_Opas @detikcom Cebok bhs Indonesia: http:// j.mp/TwIcW5 Recycle = daur ulang; China = Cina :),Positive,,
1435,ivanlanin,Cina,"@sarathanindra Mengajarlah sampai ke negeri Cina . Mumpung di sana, tolong tanyakan mana yang baku: Cina , China, atau Caina? #halah",Neutral,,
1436,ivanlanin,Cina,@mellpr Haha. Aku kan sudah tuliskan pendirianku tentang Cina vs China di sini: http:// j.mp/n9nHtu,Positive,,
1437,ivanlanin,Cina,"@bennychandra Persentase kaum Tionghoa yg tdk senang dng kata "" Cina "". Tulisan Bu Sutarmi ini mungkin membantu: http:// j.mp/drMskw",Positive,,
1438,ivanlanin,Cina,Sepakat untuk tidak sepakat: Cina dan Tiongkok http://j.mp/n9nHtu,Neutral,,
1439,ivanlanin,Cina,"Dua makalah dari Diskusi Bahasa Duduk Perkara Istilah "" Cina "", Wisma Antara, 12 Agu 2011 http://j.mp/pUKgBA",Neutral,,
1440,ivanlanin,Cina,"RT @NiasBangkit @mukhlisyusuf : Diskusi bahasa di Wisma Antara lt. 2. Jumat (12/8) 14.30 ""China atau Cina ?"" Gratis",Positive,,
1441,ivanlanin,Cina,RT @gm_gm : Siapa yg sebut Cina jd Caina kurang cainta bhs Ind. atau tak punya caita2 utk itu. Itu kata orang Cailacap,Positive,,
1442,ivanlanin,Tionghoa,"@bennychandra Persentase kaum Tionghoa yg tdk senang dng kata ""Cina"". Tulisan Bu Sutarmi ini mungkin membantu: http:// j.mp/drMskw",Neutral,neutral,
1443,ivanlanin,Indonesia,Bentuk feminin umumnya diserap langsung dari bahasa Sanskerta. Bahasa Indonesia pada dasarnya tidak mengenal pembedaan gender kata.,Positive,leanly towards supportive,
1444,ivanlanin,Indonesia,"Tetap biasakan saja mendongeng dalam bahasa Indonesia . Anak kecil itu seperti spons. Mereka akan menyerap asupan apa pun. Tinggal kita yang mengarahkan. Jangan lupa tetap seimbangkan asupan bahasa Indonesia dan bahasa asing, ya. Kalau bisa, berikan juga ",Neutral,,
1445,ivanlanin,Indonesia,Tiap bahasa punya kaidah masing-masing. Bahasa Indonesia secara umum tidak mengenal pembedaan kata berdasarkan gender; tidak seperti bahasa Arab.,Neutral,,
1446,ivanlanin,Indonesia,"Yang baku ""pemeringkatan"". ""Rangking"" tidak diserap menjadi bahasa Indonesia .",Neutral,,
1447,ivanlanin,Indonesia,Tidak hanya bahasa Indonesia yang menerjemahkan nama negara. Bahasa lain juga.,Neutral,,
1448,ivanlanin,Indonesia,"Imbuhan bahasa Indonesia dan kata bahasa asing dipisahkan dengan tanda hubung, tetapi ""mahram"" sudah diserap KBBI. Ia tidak perlu lagi diperlakukan sebagai kata asing: - men-download - nonmahram",Positive,,
1449,ivanlanin,Indonesia,Singkatan tiga huruf untuk Indonesia : - IDN: ISO dan FIFA (umum) - INA: IOC (khusus),Neutral,,
1450,ivanlanin,Indonesia,- Bahasa Indonesia : Wina - Bahasa Jerman: Wien - Bahasa Inggris: Vienna https:// id.wikipedia.org/wiki/Wina,Neutral,,
1451,ivanlanin,Indonesia,"""Basa-basi"" tidak perlu dipadankan. Ia sudah kosakata bahasa Indonesia : https:// kbbi.kemdikbud.go.id/entri/basa-basi",Neutral,,
1452,ivanlanin,Indonesia,"Predikatnya ""ke depan"". Predikat dalam bahasa Indonesia tidak selalu berupa verba.",Neutral,,
1453,ivanlanin,Indonesia,Bahasa Indonesia : - Ceko - Suriah - Lebanon,Positive,,
