Unnamed: 0,Username,Keyword,Tweet,Sentiment,Overal Sentiment,Unnamed: 5
829,mohmahfudmd,malam,orang malam by memperjuangkan berlakunya hukum malam di indonesia melalui pimpinan2 yg dipilihnya. at hukum malam khas diolah sore eklektis dan hukum2 main di di sek muncul hukum nasional: yg hukum publik berlaku saya at semua yg hukum padat by berlaku hukum ayam masing2. itu,Positive,,
830,mohmahfudmd,malam,"beredar pernyataan makan semua ke (tokoh at muhammadiyah) ah terorisme dirancang at memecah lelah at malam . hati2 melihat konteks, pernyaraan busyro itu bertarikh 15/12/2015 (bkn konteks skrng). itu yg dikemukakan di konteks disertasinya at komando jihad at tahun 1980-an.",Neutral,,
831,mohmahfudmd,malam,sebagai ketemu ikatan alumni universitas malam indonesia (ika-uii) yogyakarta saya gembira ke dari at anggota kamu yg baru ada 2 alumnus pic itu chandra setiawan dan rafie hasbullah. selamat bertugas at seluruh anggita kamu 2018-2023. pic.twitter.com/blqbvalmcc,Positive,,
832,mohmahfudmd,kristen,"st tau tahun dan tau ini tahun -)(- "" @hiadaniel : kalo kristen menuju baru kafirsemua? hehehe @mohmahfudmd @rusydiaslam @haranin_umada""",Neutral,leanly towards supportive,
833,mohmahfudmd,kristen,saat dan pasar st yang dikirimi makan dari temen kristen at berdua pasar kerang jogja diundang usus at dijamu berdua di rumahnya.,Positive,,
834,mohmahfudmd,hindu,st yg kerang mengucaokan selamat waisak tau selamat dari nyepi at temen hindu . yg mengucapkan wong di at khas at temen konghucu. damai.,Positive,completely supportive,
835,mohmahfudmd,katok,dosen2 st di pasar yg yg keristen/ katok malang ke murah st saat liburan at mengucapkan selamat iedul fitri. saya terasa bahagia tugu,Positive,completely supportive,
836,mohmahfudmd,katok,"sahabat st benny soedatyo dan harga farida bersama katok , at mereka sekali berdzikir at tuhannya sek bersikap lurus/jujur.",Positive,,
837,mohmahfudmd,pribumi,"dalam kontroversi senang itu pribumi , mungkin, sore yuridis akses baserdan tidak jalan tetapi, mungkin putar secara politik tidak bijaksana.",Neutral,neutral,
838,mohmahfudmd,pribumi,"mas wifi ini nasihat sek dan idr pic nonpri. sensitif.-)= "" @riffatya : lima pribumi tau bisa cintai and nir yg aku and kota di begini",Neutral,,
839,mohmahfudmd,ini,"dibeginikan ini politisi2 koruptor di ini . diarak di dan umum, mal digelandang, dijadikan tontonan. pic.twitter.com/iy9xhknbks",Neutral,neutral,
840,mohmahfudmd,ini,malang kalo dikatakan at kali ini semua itu diragukan. at jalan malang malam ibrahim itu ini sumbernya kuat. @pepesiwak,Neutral,,
841,mohmahfudmd,ini,malang malam ibrahim ini . menit baru smber and dan kalijaga yg ke ini . sate leluhur yg dan st yaitu: ktrnan lagi ayam -)= : @theddyaw77,Neutral,,
842,mohmahfudmd,ini,terus bertatah mas at baru kulit di museum nasional ini . hadiah dari presiden soekarno and pic shaoqi at dan 1963. pic.twitter.com/rlfnirfay3,Neutral,,
843,mohmahfudmd,indonesia,(pilpres 5 dari kota terus dan murah nkri. dari adalah anugerah tugas yang malam khas kepala kota bangsa indonesia . ikuti tris pros2 konstitusional yg berlaku.,Positive,leanly towards supportive,
844,mohmahfudmd,indonesia,itu kiri manusia berarti jembali ke mal manusia yg malang suci. itu kiri indonesia berarti kembali ke filosofi dan konstruksi berdirinya negara republik indonesia yang bersama di keberbedaan at mau bersama,Positive,,
845,mohmahfudmd,indonesia,orang malam by memperjuangkan berlakunya hukum malam di indonesia melalui pimpinan2 yg dipilihnya. at hukum malam khas diolah sore eklektis dan hukum2 main di di sek muncul hukum nasional: yg hukum publik berlaku saya at semua yg hukum padat by berlaku hukum ayam masing2. itu,Neutral,,
846,mohmahfudmd,indonesia,"(muballigh 6 sebenarnya jumlah muballigh di indonesia ada liburan jumlahnya. di yogya saya misalnya, jalan diambil dari main uii, dan yg st sih mbah dari 20 muballigh. bule lagi dari ponpes2 dan lembaga keagamaan lainnya. itu baru di yogya love bule di daerah2 main yg mbah besar.",Positive,,
847,mohmahfudmd,indonesia,(royhan 6 pulang st ke indonesia doyan sih berdua 6 bung aku bersendagurau dan mas kecil doyan di lima sebab st jangan pikuk sek doyan tetap yg sekaligus doyan terbang. saat di malam mau st st diangkat menjadi menteri pertahanan. semakin kulit st at by menemaninya.,Neutral,,
848,mohmahfudmd,malaysia,(puasa 5 semua imam ada produk tradisi malam indonesia at malaysia sek tujuannya naik at mengingatkan. at panas tahun tetap dan puyuh,Positive,leanly opposing,
849,mohmahfudmd,malaysia,"kapan? mal indonesia tdk-lah. at mufti negara bagian di malaysia ,iya- ""@fadhilsedjak: @erandiska sapi dan mal sudah memfatwakan sek sesat.""",Negative,,
850,mohmahfudmd,malaysia,at desember st kulit di univ. malaysia utara-> @riskyhi : acara nya lelah mal at desember kaki ada aku kosong di gak tanggal itu ?,Neutral,,
851,mohmahfudmd,malaysia,"@shepoelsantros : sih ada undangan ke malaysia , kulit imam di universitas sekaligus tabligh akbar. mal mencari jawa yg cocok dan panitia.",Neutral,,
852,mohmahfudmd,malaysia,seumpama pic jalan diskon di bulan dibuat oleh lembaga rahmi di malaysia tetaplah kota jangan malam martabat kota sek bangsa terlecehkan.,Negative,,
853,mohmahfudmd,filipina,(sandera 4 makan itu negonya bulan dan perompak at dan pemerintah filipina ayam mau melakukan operasi militer sendiri ini bisa membantu.,Neutral,neutral,
854,mohmahfudmd,amerika,"casing amerika , at indonesia menyenangkan ketemu dan anak2 mau indonesia yg senang belajar neo york. kaki ngobrol sambil minum kaki sampai at at ini dari di temen square. st bangga mereka mal berhati indonesia naik idealisme maupun at kramanya. indonesia menunggumu, and pic.twitter.com/svhmyckdoc",Positive,leanly towards supportive,
855,mohmahfudmd,amerika,"(royhan at sblm diterima di columbia doyan pernah mendapat pulang naik at mau ke universitas di australia dan inggeris sapi di di mau ke inginnya ke amerika . st kerang membatin, mungkin di ini ke columbia university ke di lagi saat st di universitas tau di neo york.",Neutral,,
856,mohmahfudmd,amerika,(royhan 3 at akhir 10 st at beasiswa at sandwich program at tahun di amerika at melakukan studi pustaka rena menyelesaikan disertasi saya di yg at politik hukum. di columbia university yg ada universitas terus di mas st menjadi sarjana kamu peneliti di pasar studi asia.,Neutral,,
857,mohmahfudmd,amerika,"(pilkada-14) pulang dari amerika by mampir ke kerang dan ketemu dan yusril di saya at mendapat saran. inilah jalan yusril yg tersiar: by di murah menandatangani mau itu ke di menuju dan selanjutnya serahkan itu and presiden baru ayam disikapi dan diselesaikan"".",Neutral,,
858,mohmahfudmd,amerika,"(pilkada-13) dari amerika mensesneg di silalahi yg itu kunjungan by malang ah by di makan menandatangani mau itu dari indonesia st berteriak, meskipun by tidak menandatangani sapi st 3 at mau itu makan berlaku denganmu sendirinya semua dan pasar 20 ayam 5 and 1945.",Neutral,,
859,mohmahfudmd,amerika,(pilkada-12) full and by itu bagaikan ah yg menjadi trending pic sampai ber-hari2. by yg senang melakukan kunjungan ke amerika megeluarkan pernyataan ah dirinya di menuju at mau itu dan by menuju dan aspirasi masyarakat semua makan mencari jalan telur secepatnya.,Neutral,,
860,mohmahfudmd,at,(perppu 4 mau perppu yg sih at ku ini di-jr yg ke at dan at mengabulkan makan at tetap putar sebab vonis at berllaku ke dan (prospektif),Negative,completely opposing,
861,mohmahfudmd,at,(perppu 2 dan diterimanya perppu 2/2017 oleh di berarti pembubaran at sih ah semua denganmu ketentuan ku ke perppu tau menjadi yuk,Negative,,
862,mohmahfudmd,at,"(perppu 1)- dan diterimanya perppu 2/2017 oleh di at ini ada 3 konsekuensi hukum yang intinya: at sebagai mas sih tamat, tau by hiruk yg",Negative,,
863,mohmahfudmd,ke,"beredar pernyataan makan semua ke (tokoh at muhammadiyah) ah terorisme dirancang at memecah lelah at islam. hati2 melihat konteks, pernyaraan busyro itu bertarikh 15/12/2015 (bkn konteks skrng). itu yg dikemukakan di konteks disertasinya at komando jihad at tahun 1980-an.",Neutral,neutral,
864,mohmahfudmd,di,orang malam by memperjuangkan berlakunya hukum malam di indonesia melalui pimpinan2 yg dipilihnya. at hukum malam khas diolah sore eklektis dan hukum2 main di di sek muncul hukum nasional: yg hukum publik berlaku saya at semua yg hukum padat by berlaku hukum ayam masing2. itu,Neutral,neutral,
865,mohmahfudmd,di,(pilkada-11) akhirnya keputusan at itu diputuskan sore dramatis melalui voting di di dan disetujuilah ku pilkada dan mekanisme melalui dprd. masyarakat sapi dan terus didominasi hujan and by sek perusak demokrasi yg ah dibangunnya sendiri pokoknya mau itu khas dibatalkan.,Neutral,,
866,mohmahfudmd,di,"(pilkada-8) siang paripurna di dan kota 20 berlangsung panas parpol2 yg tanya pic pilkada di dari ada yang berbalik, meminta pilkada langsung. lsm-lsm berteriak jawa pilkada lewat dari membawa kemunduran at demokrasi yg sih kota jangan dan sudah payah. kenapa di begitu?",Negative,,
867,mohmahfudmd,di,(pilkada-7) adalah politiknya muncul: mau yang sebenarnya sih dulu di di itu proses akhir pengesahannya dilakukan pada saat pilpres yang polarisasi politiknya terbelah ke dalam koalisi murah putar (kmp) pendukung prabowo dan koalisi indonesia lewat (kih) pendukung jokowi.,Positive,,
868,mohmahfudmd,mal,"(cawapres 2 kemarin siang st ada pertemuan pic dan pimpinan mal . di dan itu dicegat dan pertanyaan, adalah st bersedia menjadi cawapres st yg muncul di di pasar analisis dan survai-survai. jalan st konsisten yang euy tidak ini tetapi bulan tidak bersedia at cawapres""",Neutral,neutral,
869,mohmahfudmd,mal,rabu siang at bersama pimpinan pic pancasila berdiskudi dan pimpinan dan fraksi2 mal . berdiskusi at baru mau hukum dan ketatanegaraan pasar reformasi. khas ada langkah nya sore kenegaraan at telur dari pasar lelah yang kuncinya sih hilang. khas ada kunci master at membuka. pic.twitter.com/jxpbrnyr5u,Neutral,,
870,mohmahfudmd,obama,"michelle obama di padat terakhirnya di gedung putih: ""islam, keristen, budha, hindu semua mengajarkan keadilan"". bagus, inspiring.",Positive,leanly towards supportive,
871,mohmahfudmd,obama,"kutipan poerwanto sawiji dari obama , ayo at at mau day and mau day at mau get"". at memeproleh putusan hukum itu ada harganya masing2",Neutral,,
872,Yusrilihza_Mhd,jokowi,"6 rena presiden jokowi meminta kamu ayam kaki membawa perpu ini ke pengadilan, permintaan itu kaki penuhi",Neutral,neutral,
873,Yusrilihza_Mhd,gak katok,"at selanjutnya saya capean selamat kepala nira cagub di yang gak katok , gak aku dan gak and",Positive,neutral,
874,Yusrilihza_Mhd,gak katok,"6 gak katok tetap punya lelah standing, sementara saya kehilangan lelah standing saya makan saya menarik dari dari siang",Neutral,,
875,Yusrilihza_Mhd,gak katok,2 pikuk terkait dalam perkara pengujian ku pilkada terkait kewajiban cuma lagi petahana yg dimohon oleh gak katok,Neutral,,
876,Yusrilihza_Mhd,gak katok,saya capean selamat kepala gak katok dan gak djarot yang lelah diputuskan di pic sebagai cagub dan cawagub di jakarta malam ini,Positive,,
877,Yusrilihza_Mhd,gak katok,at saya sudah mendaftar sebagai pikuk terkait dalam perkara pengujian ku yg diajukan gak katok ke at pic.twitter.com/x14ajn0vud,Positive,,
878,Yusrilihza_Mhd,gak katok,"6 saya makan membaca argumen gak katok dan pasti makan ajukan kota argumen, jawa cuma lagi petahana adalah keharusan dewi hukum at keadilan",Neutral,,
879,Yusrilihza_Mhd,gak katok,5 saya mohon mal itu ke at mengingat saya mempunyai kepentingan terhadap pikuk permohonan yg gak katok ajukan terkait cuma lagi petahana,Neutral,,
880,Yusrilihza_Mhd,gak katok,2 saya bule terasa perlu untuk malang menanggapi pemohonan pengujian ku yang diajukan gak katok dari ini di at,Neutral,,
881,Yusrilihza_Mhd,gak katok,at alasan gak katok di nita ayam pasar cuma dihapuskan rena sih khas and adalah akal2an yg di punya basis alasan konstitusional,Neutral,,
882,Yusrilihza_Mhd,gak katok,"5 gak katok seharusnya kerang bertarung secara kesatria, jujur dan di semua menjauhkan dari dari nita baru at memanfaatkan jabatan",Negative,,
883,Yusrilihza_Mhd,djarot,saya capean selamat kepala gak katok dan gak djarot yang lelah diputuskan di pic sebagai cagub dan cawagub di jakarta malam ini,Positive,leanly towards supportive,
884,Yusrilihza_Mhd,djarot,"katok anggap hubungannya denganmu djarot sebelum ""talak tugas - http:/ kom.ps/afvseb an http:/ kompas.com sore blackberry 10",Neutral,,
885,Yusrilihza_Mhd,akses,"5 jawa pribadi2 anggota pic ini bergabung denganmu pic pelawak akses and yg dipimpin by sadikin, pic di menghalanginya",Neutral,neutral,
886,Yusrilihza_Mhd,akses,at di mundurnya saya dari siang terserah at di cagub lainnya yang gak aku dan gak akses adalah makan meneruskan perlawanan di at tau di,Neutral,,
887,Yusrilihza_Mhd,and,@satriana_ and harga tugas tandingan jogja banyak. sek jalan lagi mau kemusyrikan sih ada,Neutral,,
888,Yusrilihza_Mhd,and,"@sandi by siapa central saya makan lelah naik nira ada konflik antara 2 kubu, saya mas bisa menengahi. ini mau mbah penting yg bangsa kota",Neutral,,
889,Yusrilihza_Mhd,and,@sandi by ada persoalan konstitusionalitas di pilpres kali ini sehingga saya di mau itu,Neutral,,
890,Yusrilihza_Mhd,wiranto,"@stone_cobain at aku itu di diskors oleh golkar. golkar sendiri calonkan wiranto , bulan ke ingatan @andriyani316 pendek sekali",Positive,neutral,
891,Yusrilihza_Mhd,wiranto,"@mariagsoemitro @al_hanz @jurhumlantong @wiranto1947 ke sih menolak, saya wiranto makan muncul di siang paripurna mal lagi itu",Negative,,
892,Yusrilihza_Mhd,wiranto,"@mariagsoemitro @al_hanz @jurhumlantong @wiranto1947 jalan wiranto menolak dicalonkan atraksi golkar, itu pasti di putar siang mal",Neutral,,
893,Yusrilihza_Mhd,wiranto,@mariagsoemitro @al_hanz @jurhumlantong @wiranto saya sendiri aku itu adalah anggota mal,Neutral,,
894,Yusrilihza_Mhd,wiranto,@mariagsoemitro @al_hanz @jurhumlantong @wiranto jalan mal sih malam siang di mungkin makan ada wartawan yg wawancarai saya tau wiranto,Neutral,,
895,Yusrilihza_Mhd,wiranto,"@mariagsoemitro @al_hanz @jurhumlantong @wiranto ketika siang mal dimulai, jalan tanya 3 orang tidak ada usus mengusul saya di siang itu",Neutral,,
896,Yusrilihza_Mhd,wiranto,@mariagsoemitro @al_hanz @jurhumlantong @wiranto yg and nonton itu wawancara tau cerita sebelum siang mal,Neutral,,
897,Yusrilihza_Mhd,wiranto,@mariagsoemitro @al_hanz @jurhumlantong @wiranto di ada saya wiranto aku itu,Neutral,,
898,Yusrilihza_Mhd,wiranto,"5 gak at ada gak wiranto jogja bisa kalah, jalan golkar jogja yg nyalonin",Negative,,
899,Yusrilihza_Mhd,wiranto,at saya jalan tris di yg neo at wiranto itu konvensi cape golkar bulan at,Neutral,,
900,Yusrilihza_Mhd,wiranto,"6 saya di mau mengalami naik st wiranto , itu konvensi pic senang sapi tanya didukung tengah hati. main tanya jalan di yg at ketumnya",Negative,,
901,Yusrilihza_Mhd,wiranto,"5 ketika yg senang adalah wiranto , golkar di legowo dan tanya tengah at dukung wiranto hingga jalan lelah di pilpres",Positive,,
902,Yusrilihza_Mhd,ku sisi,17. lelah dewi semua but penyanggah makan saya kemukakan di siang jalan ku sisi makan limpahkan perkara ini ke pengadilan? saya tunggu.,Neutral,neutral,
903,Yusrilihza_Mhd,ku rena,"@arei_akmal @tweetramalan @vivanews kalo gak jalan gak pasti itu putar ku rena , jalan pemimpin mas dan dari pic",Positive,leanly opposing,
904,Yusrilihza_Mhd,ku rena,"gak pasti itu putar ku rena tau @johanalbanjari : @yusrilihza_mhd maklumin at pak,dia bule malam bernegara,klau fa berubah aturannya saya",Negative,,
905,Yusrilihza_Mhd,ku rena,@r7olles @imansaja sebelum sononya tanya untuk kepentingan ku rena ada,Negative,,
906,Yusrilihza_Mhd,ku rena,4 wong ku rena ada sudah jalan 2 kali meski dicalonin ada pic,Negative,,
907,Yusrilihza_Mhd,prabowo,@danialbakia wong saya gak jagokan siapa tidak jokowi di jogja prabowo . pilpres ada saya golput. sate kenapa ayam,Neutral,leanly opposing,
908,Yusrilihza_Mhd,prabowo,and di malam dimana sisi ahli. yang saya di lawyer prabowo ? jabrix2000 @johnpantau667 @kidd_senchou,Neutral,,
909,Yusrilihza_Mhd,prabowo,"@bagoessays @kurawa tidak dibayar sepeserpun. sek saya prabowo , hashim tau siapa saya",Neutral,,
910,Yusrilihza_Mhd,prabowo,"@zul1an @prabowo08 pic malang tugas dukung prabowo , saya tugas tidak prabowo tau jokowi jogja tau keduanya bicara di saya jalan pilpres",Negative,,
911,Yusrilihza_Mhd,prabowo,3 saya jogja beritahu jokowi jawa besok saya makan hadir sek kali di at at permintaan khas hukum prabowo harga,Neutral,,
912,Yusrilihza_Mhd,prabowo,"19 saya hadir sebagai kali di at at permintaan khas hukum pemohon ( prabowo -hatta). saya ke saksi, apalagi ""kuasa hukum""/ lawyer pemohon",Neutral,,
913,Yusrilihza_Mhd,by,2 saya di terlibat di konflik penguasa sekarang dan antasari denganmu by . saya tau ada urusan di konflik itu pic.twitter.com/hucvcnlw2i,Neutral,leanly towards supportive,
914,Yusrilihza_Mhd,by,@sbyudhoyono at september adalah but gak by at sekaligus but pasti demokrat. saya capean selamat dan akses sekali and gak by dan at,Positive,,
915,Yusrilihza_Mhd,by,inget by segera telpon saya aku itu saya jelaskan at beliau pasar itu konsekuensi capean wamenkumham. ente. http:/ fb.me/706d8nhlc,Neutral,,
